tarih,ilce,bildirimli_sum,t_2m:C,effective_cloud_cover:p,global_rad:W,relative_humidity_2m:p,wind_dir_10m:d,wind_speed_10m:ms,prob_precip_1h:p,t_apparent:C,Tatil
2024-02-05,izmir-bornova,0,5.533333333333334,33.233333333333334,0.0,86.93333333333334,72.16666666666667,1.5999999999999999,3.1,4.3,0.0
2024-02-05,izmir-buca,0,6.85,47.85,0.0,86.05,114.94999999999999,1.4,2.75,6.05,0.0
2024-02-05,izmir-cesme,1,9.799999999999999,18.599999999999998,0.0,78.86666666666667,118.26666666666667,2.3666666666666667,2.2666666666666666,8.833333333333334,0.0
2024-02-05,izmir-cigli,1,6.733333333333333,30.2,0.0,81.56666666666666,94.26666666666667,2.5,1.0,5.133333333333334,0.0
2024-02-05,izmir-dikili,0,6.533333333333334,32.93333333333333,0.0,88.03333333333335,81.93333333333334,2.1,1.0,5.033333333333333,0.0
2024-02-05,izmir-foca,0,8.0,32.93333333333333,0.0,83.8,103.73333333333335,3.533333333333333,7.066666666666666,5.966666666666666,0.0
2024-02-05,izmir-gaziemir,0,2.8,45.25,0.0,75.55000000000001,240.95,2.0,1.0,0.8,0.0
2024-02-05,izmir-guzelbahce,0,9.55,32.25,0.0,83.8,153.55,2.7,1.0,8.4,0.0
2024-02-05,izmir-karabaglar,1,6.266666666666667,31.400000000000002,0.0,80.39999999999999,206.73333333333332,1.7666666666666666,1.8333333333333333,5.066666666666666,0.0
2024-02-05,izmir-karaburun,0,8.700000000000001,26.5,0.0,87.46666666666665,133.66666666666666,2.2333333333333334,10.466666666666667,7.6000000000000005,0.0
2024-02-05,izmir-karsiyaka,0,7.133333333333333,32.43333333333333,0.0,79.46666666666667,82.46666666666665,1.8,3.0666666666666664,6.066666666666666,0.0
2024-02-05,izmir-kemalpasa,0,5.733333333333333,33.300000000000004,0.0,84.63333333333334,119.43333333333334,1.0666666666666667,3.1999999999999997,5.066666666666666,0.0
2024-02-05,izmir-kinik,0,4.6000000000000005,30.433333333333334,0.0,87.93333333333334,143.93333333333334,1.2666666666666666,1.0,4.033333333333333,0.0
2024-02-05,izmir-kiraz,1,4.1,33.1,0.0,80.53333333333333,63.0,1.2,1.0,3.5999999999999996,0.0
2024-02-05,izmir-konak,2,7.233333333333333,31.833333333333332,0.0,80.13333333333333,85.66666666666667,1.8,2.2666666666666666,6.166666666666667,0.0
2024-02-05,izmir-menderes,2,4.466666666666667,29.599999999999998,0.0,86.89999999999999,253.20000000000002,1.0666666666666667,1.7333333333333334,3.7000000000000006,0.0
2024-02-05,izmir-menemen,3,5.266666666666667,32.699999999999996,0.0,85.10000000000001,62.800000000000004,1.7666666666666666,1.0,3.766666666666666,0.0
2024-02-05,izmir-odemis,1,5.733333333333334,32.93333333333334,0.0,69.03333333333333,42.43333333333333,1.1666666666666667,1.0,5.266666666666667,0.0
2024-02-05,izmir-seferihisar,1,7.466666666666666,19.566666666666666,0.0,83.06666666666666,54.0,2.6,3.1666666666666665,5.8,0.0
2024-02-05,izmir-tire,0,5.666666666666667,32.666666666666664,0.0,78.86666666666666,104.96666666666665,0.8666666666666667,1.0,5.733333333333333,0.0
2024-02-05,izmir-torbali,0,4.866666666666666,32.733333333333334,0.0,81.53333333333333,241.83333333333334,1.0999999999999999,1.0,4.366666666666666,0.0
2024-02-05,izmir-urla,0,7.6000000000000005,18.433333333333334,0.0,82.03333333333335,114.03333333333335,2.3000000000000003,1.0,6.1000000000000005,0.0
2024-02-05,manisa-akhisar,2,3.6999999999999997,32.199999999999996,0.0,86.03333333333335,43.46666666666667,1.3333333333333333,1.0,2.9333333333333336,0.0
2024-02-05,manisa-alasehir,1,4.766666666666667,22.566666666666666,0.0,77.26666666666667,224.16666666666666,0.6333333333333333,1.0,4.766666666666667,0.0
2024-02-05,manisa-demirci,0,0.3333333333333334,32.56666666666667,0.0,84.5,57.96666666666667,1.0333333333333334,1.0,0.3333333333333334,0.0
2024-02-05,manisa-golmarmara,0,1.6,0.0,0.0,80.0,326.7,0.4,1.0,1.6,0.0
2024-02-05,manisa-gordes,0,1.8499999999999999,50.0,0.0,89.15,205.20000000000002,1.35,1.0,1.25,0.0
2024-02-05,manisa-kirkagac,0,4.85,29.6,0.0,91.65,230.05,1.2000000000000002,1.0,4.85,0.0
2024-02-05,manisa-koprubasi,0,6.3500000000000005,50.0,0.0,91.75,180.79999999999998,0.8999999999999999,1.0,5.75,0.0
2024-02-05,manisa-salihli,2,6.466666666666666,32.833333333333336,0.0,73.96666666666665,173.6,0.7666666666666666,1.0,6.5,0.0
2024-02-05,manisa-sarigol,1,5.066666666666667,32.93333333333333,0.0,70.96666666666665,144.43333333333334,0.8333333333333334,1.0,5.1000000000000005,0.0
2024-02-05,manisa-saruhanli,0,6.5,49.65,0.0,87.75,144.8,0.35,1.0,6.65,0.0
2024-02-05,manisa-sehzadeler,4,4.4,33.199999999999996,0.0,87.43333333333334,189.1,1.0666666666666667,5.466666666666666,4.4,0.0
2024-02-05,manisa-selendi,0,3.05,0.0,0.0,83.15,65.4,1.35,1.0,2.0,0.0
2024-02-05,manisa-soma,3,4.3999999999999995,17.633333333333333,0.0,89.13333333333333,134.5,1.2,1.0,4.466666666666666,0.0
2024-02-05,manisa-turgutlu,0,4.133333333333334,33.233333333333334,0.0,84.3,138.13333333333333,1.0333333333333332,7.2,3.466666666666667,0.0
2024-02-05,manisa-yunusemre,1,4.466666666666667,33.199999999999996,0.0,87.89999999999999,187.63333333333333,1.1333333333333335,4.966666666666667,4.466666666666667,0.0
2024-02-05,izmir-balcova,0,4.8,0.0,0.0,70.1,9.3,1.7,1.0,3.5,0.0
2024-02-05,izmir-beydag,0,10.4,0.0,0.0,79.6,110.1,0.5,1.0,10.5,0.0
2024-02-05,izmir-narlidere,0,9.3,43.1,0.0,83.35,152.65,2.9,1.0,8.05,0.0
2024-02-05,izmir-selcuk,0,7.05,0.65,0.0,80.9,28.85,1.35,1.0,6.199999999999999,0.0
2024-02-05,manisa-kula,0,2.1333333333333333,33.333333333333336,0.0,74.76666666666667,152.29999999999998,1.1333333333333335,1.0,2.1333333333333333,0.0
2024-02-05,manisa-ahmetli,0,-2.3,0.0,0.0,79.7,135.6,1.6,1.0,-4.5,0.0
2024-02-06,izmir-aliaga,0,6.3999999999999995,35.1,0.0,76.23333333333333,79.9,4.5,1.0,3.9333333333333336,0.0
2024-02-06,izmir-bayindir,1,6.5,46.333333333333336,0.0,76.36666666666666,28.433333333333334,3.766666666666667,10.733333333333334,4.566666666666666,0.0
2024-02-06,izmir-bayrakli,1,6.866666666666667,35.46666666666667,0.0,71.73333333333333,65.73333333333333,3.2000000000000006,1.0,5.133333333333334,0.0
2024-02-06,izmir-bergama,2,5.366666666666667,33.4,0.0,64.63333333333333,138.53333333333333,3.266666666666667,1.0,3.233333333333333,0.0
2024-02-06,izmir-bornova,5,6.266666666666667,35.199999999999996,0.0,72.7,65.86666666666666,3.1333333333333333,1.0,4.366666666666666,0.0
2024-02-06,izmir-buca,5,6.3999999999999995,37.13333333333333,0.0,70.93333333333334,61.699999999999996,3.1666666666666665,10.833333333333334,4.666666666666667,0.0
2024-02-06,izmir-cesme,3,8.666666666666666,35.666666666666664,0.0,78.76666666666667,108.43333333333334,6.366666666666667,1.0,6.066666666666666,0.0
2024-02-06,izmir-cigli,2,6.966666666666668,34.03333333333334,0.0,75.73333333333333,68.66666666666667,3.5666666666666664,1.0,4.866666666666666,0.0
2024-02-06,izmir-dikili,1,6.266666666666667,35.06666666666666,0.0,76.33333333333333,64.63333333333334,3.0666666666666664,1.0,4.2,0.0
2024-02-06,izmir-foca,0,7.300000000000001,27.066666666666663,0.0,85.46666666666665,88.43333333333334,4.866666666666667,1.0,5.0,0.0
2024-02-06,izmir-gaziemir,0,6.466666666666666,39.76666666666667,0.0,71.76666666666667,289.46666666666664,2.9333333333333336,32.0,4.733333333333333,0.0
2024-02-06,izmir-guzelbahce,0,5.9,54.95,0.0,64.69999999999999,47.0,5.3500000000000005,1.0,2.8000000000000003,0.0
2024-02-06,izmir-karabaglar,3,7.3999999999999995,37.766666666666666,0.0,70.2,74.46666666666667,3.0,20.666666666666668,5.733333333333333,0.0
2024-02-06,izmir-karaburun,0,8.6,33.46666666666667,0.0,76.93333333333334,110.03333333333335,4.966666666666666,1.0,6.199999999999999,0.0
2024-02-06,izmir-karsiyaka,1,7.733333333333333,36.199999999999996,0.0,69.86666666666666,72.0,3.0333333333333337,2.8000000000000003,6.066666666666666,0.0
2024-02-06,izmir-kemalpasa,0,7.333333333333333,36.166666666666664,0.0,71.89999999999999,194.4,2.466666666666667,14.233333333333334,5.466666666666666,0.0
2024-02-06,izmir-kinik,1,5.266666666666667,33.13333333333333,0.0,65.39999999999999,110.16666666666667,2.9333333333333336,1.0,3.1999999999999997,0.0
2024-02-06,izmir-kiraz,3,5.8,46.56666666666666,0.0,73.73333333333333,54.666666666666664,1.3999999999999997,14.1,5.033333333333333,0.0
2024-02-06,izmir-konak,1,8.166666666666666,37.233333333333334,0.0,69.86666666666666,74.43333333333332,3.033333333333333,11.9,6.6000000000000005,0.0
2024-02-06,izmir-menderes,0,5.8999999999999995,40.300000000000004,0.0,75.06666666666666,298.3333333333333,3.0666666666666664,29.099999999999998,4.2,0.0
2024-02-06,izmir-menemen,2,5.266666666666667,32.93333333333333,0.0,77.83333333333333,57.666666666666664,2.4,1.9000000000000001,3.8000000000000003,0.0
2024-02-06,izmir-odemis,1,8.233333333333333,45.699999999999996,0.0,64.26666666666667,146.5,1.3666666666666665,32.333333333333336,7.433333333333334,0.0
2024-02-06,izmir-seferihisar,0,7.433333333333334,43.63333333333333,0.0,75.93333333333334,47.199999999999996,5.233333333333333,1.0,4.966666666666668,0.0
2024-02-06,izmir-tire,0,6.866666666666667,47.76666666666667,0.0,74.63333333333334,91.30000000000001,2.6666666666666665,18.166666666666668,5.3,0.0
2024-02-06,izmir-torbali,1,5.933333333333334,40.833333333333336,0.0,75.93333333333334,133.76666666666665,2.8333333333333335,32.333333333333336,4.3,0.0
2024-02-06,izmir-urla,2,7.3,36.0,0.0,71.93333333333334,77.26666666666667,4.833333333333333,1.0,5.1000000000000005,0.0
2024-02-06,manisa-akhisar,1,3.8666666666666667,33.43333333333333,0.0,72.96666666666665,34.43333333333334,3.4333333333333336,2.066666666666667,1.8333333333333333,0.0
2024-02-06,manisa-alasehir,4,6.566666666666666,38.0,0.0,70.36666666666667,232.5,1.5999999999999999,32.333333333333336,5.366666666666666,0.0
2024-02-06,manisa-demirci,0,0.033333333333333215,35.03333333333333,0.0,80.86666666666667,178.76666666666665,2.3666666666666667,20.599999999999998,-1.9333333333333336,0.0
2024-02-06,manisa-golmarmara,0,6.800000000000001,2.2,0.0,78.35,51.75,0.75,1.0,6.800000000000001,0.0
2024-02-06,manisa-gordes,0,2.9,35.733333333333334,0.0,64.0,21.400000000000002,3.6,7.366666666666667,0.5,0.0
2024-02-06,manisa-kirkagac,0,4.800000000000001,51.65,0.0,79.75,215.75,3.6,1.0,1.9500000000000002,0.0
2024-02-06,manisa-koprubasi,0,5.8999999999999995,35.699999999999996,0.0,74.96666666666667,50.43333333333334,2.3000000000000003,25.566666666666666,4.433333333333334,0.0
2024-02-06,manisa-salihli,0,7.8,35.166666666666664,0.0,67.96666666666667,201.16666666666666,1.1666666666666667,13.566666666666668,7.033333333333334,0.0
2024-02-06,manisa-sarigol,2,6.066666666666666,43.56666666666666,0.0,73.23333333333333,194.9666666666667,1.3666666666666665,29.933333333333334,5.133333333333333,0.0
2024-02-06,manisa-saruhanli,0,5.3,33.53333333333333,0.0,72.39999999999999,67.83333333333333,2.766666666666667,4.3,3.4333333333333336,0.0
2024-02-06,manisa-sehzadeler,2,6.3,33.9,0.0,70.86666666666666,162.73333333333332,2.033333333333333,2.533333333333333,4.9,0.0
2024-02-06,manisa-selendi,5,3.8000000000000003,36.13333333333333,0.0,70.56666666666666,44.46666666666667,2.6,30.066666666666666,1.5666666666666664,0.0
2024-02-06,manisa-soma,1,3.733333333333333,34.43333333333333,0.0,83.10000000000001,55.86666666666667,2.9,1.0,1.4999999999999998,0.0
2024-02-06,manisa-turgutlu,1,6.133333333333333,34.4,0.0,71.43333333333332,111.89999999999999,1.9666666666666668,21.2,4.666666666666667,0.0
2024-02-06,manisa-yunusemre,1,6.466666666666666,33.9,0.0,71.0,161.29999999999998,2.0,2.5,5.1,0.0
2024-02-06,izmir-balcova,0,9.4,18.9,0.0,59.8,116.9,0.7,1.0,9.4,0.0
2024-02-06,izmir-beydag,0,5.6,26.2,0.0,69.4,131.6,0.7,1.0,5.6,0.0
2024-02-06,izmir-narlidere,0,8.65,45.7,0.0,77.75,260.85,4.35,28.8,6.4,0.0
2024-02-06,izmir-selcuk,0,7.533333333333334,37.800000000000004,0.0,75.5,54.099999999999994,2.5,12.299999999999999,6.133333333333333,0.0
2024-02-06,manisa-kula,0,5.133333333333334,39.03333333333333,0.0,61.300000000000004,111.60000000000001,2.0,21.099999999999998,3.4666666666666663,0.0
2024-02-06,manisa-ahmetli,0,2.4,57.6,0.0,64.85,270.4,2.55,29.95,0.1499999999999999,0.0
2024-02-07,izmir-aliaga,0,7.633333333333333,28.833333333333332,0.0,80.0,90.43333333333334,3.6333333333333333,1.0,5.8999999999999995,0.0
2024-02-07,izmir-bayindir,0,5.866666666666667,33.333333333333336,0.0,81.83333333333333,38.199999999999996,1.6000000000000003,1.0,4.966666666666667,0.0
2024-02-07,izmir-bayrakli,0,9.6,0.15,0.0,90.45,106.75,1.8,1.0,9.85,0.0
2024-02-07,izmir-bergama,0,5.533333333333334,33.06666666666667,0.0,76.2,113.03333333333332,2.7000000000000006,1.0,3.6333333333333333,0.0
2024-02-07,izmir-bornova,5,6.466666666666666,31.266666666666666,0.0,83.5,77.96666666666667,2.9333333333333336,1.0,5.0,0.0
2024-02-07,izmir-buca,5,6.8,31.533333333333335,0.0,80.2,188.26666666666665,3.0,1.0,5.333333333333333,0.0
2024-02-07,izmir-cesme,1,10.566666666666666,29.400000000000002,0.0,73.83333333333333,80.60000000000001,6.7,1.0,8.5,0.0
2024-02-07,izmir-cigli,2,7.433333333333334,17.233333333333334,0.0,80.23333333333333,82.96666666666667,3.8000000000000003,1.0,5.566666666666666,0.0
2024-02-07,izmir-dikili,1,7.266666666666667,31.266666666666666,0.0,80.53333333333333,67.76666666666667,2.966666666666667,1.0,5.566666666666666,0.0
2024-02-07,izmir-foca,0,8.5,25.733333333333334,0.0,85.2,75.13333333333334,5.433333333333333,1.0,6.5,0.0
2024-02-07,izmir-gaziemir,0,6.300000000000001,46.4,0.0,82.65,242.45,4.1,1.0,3.95,0.0
2024-02-07,izmir-guzelbahce,0,9.233333333333333,26.400000000000002,0.0,78.43333333333334,72.60000000000001,4.766666666666667,1.0,7.3999999999999995,0.0
2024-02-07,izmir-karabaglar,0,7.533333333333334,31.2,0.0,80.76666666666667,201.20000000000002,3.266666666666667,1.0,6.1000000000000005,0.0
2024-02-07,izmir-karaburun,0,9.633333333333333,29.766666666666666,0.0,81.9,89.63333333333333,5.1000000000000005,1.0,7.8999999999999995,0.0
2024-02-07,izmir-karsiyaka,4,8.066666666666666,25.433333333333334,0.0,79.39999999999999,198.63333333333333,3.2999999999999994,1.0,6.666666666666667,0.0
2024-02-07,izmir-kemalpasa,0,6.533333333333334,33.300000000000004,0.0,78.7,95.76666666666667,2.6333333333333333,1.0,4.833333333333333,0.0
2024-02-07,izmir-kinik,0,5.8,32.96666666666667,0.0,74.63333333333334,100.96666666666665,2.5,1.0,4.166666666666667,0.0
2024-02-07,izmir-kiraz,0,4.933333333333333,33.199999999999996,0.0,80.83333333333333,159.53333333333333,1.0666666666666667,1.0,4.333333333333333,0.0
2024-02-07,izmir-konak,0,8.4,29.633333333333336,0.0,80.3,200.5666666666667,3.266666666666667,1.0,7.066666666666666,0.0
2024-02-07,izmir-menderes,0,5.866666666666667,31.233333333333334,0.0,80.26666666666667,279.0,2.9333333333333336,1.0,3.9666666666666663,0.0
2024-02-07,izmir-menemen,1,6.133333333333333,24.0,0.0,81.13333333333334,72.53333333333335,2.966666666666667,1.0,4.3,0.0
2024-02-07,izmir-odemis,2,6.033333333333334,33.13333333333333,0.0,64.39999999999999,124.03333333333335,1.2,1.0,6.033333333333334,0.0
2024-02-07,izmir-seferihisar,0,8.466666666666667,30.766666666666666,0.0,81.89999999999999,56.56666666666666,6.0,1.0,6.033333333333334,0.0
2024-02-07,izmir-tire,0,5.900000000000001,33.333333333333336,0.0,79.3,103.46666666666665,1.4333333333333336,1.0,5.133333333333334,0.0
2024-02-07,izmir-torbali,1,5.733333333333333,35.76666666666667,0.0,77.13333333333334,151.23333333333332,1.4333333333333333,1.0,4.8,0.0
2024-02-07,izmir-urla,2,8.299999999999999,25.0,0.0,80.66666666666667,59.4,5.7,1.0,5.966666666666666,0.0
2024-02-07,manisa-akhisar,2,4.766666666666667,33.13333333333333,0.0,79.10000000000001,169.70000000000002,2.3000000000000003,1.0,3.1999999999999997,0.0
2024-02-07,manisa-alasehir,1,4.8,31.7,0.0,80.60000000000001,218.33333333333334,1.8999999999999997,1.0,3.3333333333333335,0.0
2024-02-07,manisa-demirci,1,-0.1,0.0,0.0,74.7,85.3,0.8,1.0,-0.1,0.0
2024-02-07,manisa-golmarmara,0,2.6999999999999997,49.6,0.0,75.2,206.45,2.8,1.0,0.5499999999999998,0.0
2024-02-07,manisa-gordes,0,3.0666666666666664,33.333333333333336,0.0,72.53333333333333,218.33333333333334,2.533333333333333,1.0,1.1000000000000003,0.0
2024-02-07,manisa-kirkagac,0,5.1,33.333333333333336,0.0,83.73333333333333,282.23333333333335,2.3333333333333335,1.0,3.366666666666667,0.0
2024-02-07,manisa-koprubasi,0,8.7,0.0,0.0,82.6,42.199999999999996,1.05,1.0,8.75,0.0
2024-02-07,manisa-salihli,0,7.066666666666666,33.199999999999996,0.0,61.06666666666666,188.96666666666667,2.3333333333333335,1.0,5.533333333333334,0.0
2024-02-07,manisa-sarigol,1,4.466666666666667,32.733333333333334,0.0,81.2,201.13333333333333,1.4666666666666666,1.0,3.3666666666666667,0.0
2024-02-07,manisa-saruhanli,0,5.5,32.233333333333334,0.0,75.5,82.53333333333333,1.5333333333333332,1.0,4.433333333333334,0.0
2024-02-07,manisa-sehzadeler,1,6.033333333333334,32.93333333333333,0.0,76.83333333333333,152.53333333333333,1.3,1.0,5.2,0.0
2024-02-07,manisa-selendi,0,4.4,46.85,0.0,78.2,188.75,1.85,1.0,2.75,0.0
2024-02-07,manisa-soma,0,4.433333333333334,33.333333333333336,0.0,87.86666666666667,191.80000000000004,2.433333333333333,1.0,2.6666666666666665,0.0
2024-02-07,manisa-turgutlu,0,5.066666666666667,32.96666666666667,0.0,75.86666666666667,222.9333333333333,1.4000000000000001,1.0,4.266666666666667,0.0
2024-02-07,manisa-yunusemre,0,6.233333333333333,32.9,0.0,76.86666666666667,154.73333333333332,1.3,1.0,5.3999999999999995,0.0
2024-02-07,izmir-balcova,0,12.100000000000001,0.15,0.0,82.25,144.7,2.35,1.0,12.25,0.0
2024-02-07,izmir-beydag,0,3.8,0.0,0.0,95.6,121.0,1.0,1.0,3.8,0.0
2024-02-07,izmir-narlidere,0,12.85,0.05,0.0,79.1,153.05,2.6500000000000004,1.0,13.0,0.0
2024-02-07,izmir-selcuk,0,8.0,39.3,0.0,88.7,77.15,1.2999999999999998,1.0,7.9,0.0
2024-02-07,manisa-kula,3,4.2,30.833333333333332,0.0,67.76666666666667,191.13333333333333,1.9666666666666668,1.0,2.533333333333333,0.0
2024-02-07,manisa-ahmetli,0,10.0,0.0,0.0,68.7,201.8,1.4,1.0,9.7,0.0
2024-02-08,izmir-aliaga,0,14.25,80.75,0.0,79.15,185.3,6.699999999999999,18.95,13.6,0.0
2024-02-08,izmir-bayindir,0,7.966666666666666,86.43333333333334,0.0,79.96666666666667,88.26666666666667,4.033333333333333,1.0,6.166666666666667,0.0
2024-02-08,izmir-bayrakli,0,9.833333333333334,59.93333333333334,0.0,73.8,119.46666666666668,4.666666666666667,9.0,8.1,0.0
2024-02-08,izmir-bergama,0,7.3,68.33333333333333,0.0,80.43333333333334,188.0,4.1000000000000005,12.6,5.666666666666667,0.0
2024-02-08,izmir-bornova,4,9.033333333333333,62.5,0.0,74.43333333333334,124.43333333333334,4.533333333333334,8.566666666666666,7.266666666666667,0.0
2024-02-08,izmir-buca,13,9.0,58.300000000000004,0.0,75.53333333333333,111.2,4.8,4.466666666666667,7.266666666666667,0.0
2024-02-08,izmir-cesme,3,11.366666666666667,62.06666666666667,0.0,76.26666666666667,138.36666666666667,10.466666666666667,8.5,8.933333333333334,0.0
2024-02-08,izmir-cigli,0,9.633333333333333,56.53333333333333,0.0,75.5,119.03333333333332,5.466666666666666,10.666666666666666,7.766666666666667,0.0
2024-02-08,izmir-dikili,1,9.633333333333333,51.333333333333336,0.0,78.73333333333333,132.63333333333333,4.6000000000000005,9.066666666666666,8.366666666666667,0.0
2024-02-08,izmir-foca,0,10.133333333333333,62.6,0.0,80.53333333333333,128.1,7.633333333333333,13.066666666666668,8.066666666666666,0.0
2024-02-08,izmir-gaziemir,0,8.566666666666666,51.06666666666667,0.0,77.56666666666666,116.26666666666667,5.0,2.8000000000000003,6.733333333333333,0.0
2024-02-08,izmir-guzelbahce,0,15.2,84.2,0.0,80.9,163.8,8.6,1.0,14.5,0.0
2024-02-08,izmir-karabaglar,0,9.266666666666667,55.199999999999996,0.0,76.16666666666667,110.26666666666667,4.833333333333333,5.333333333333333,7.566666666666666,0.0
2024-02-08,izmir-karaburun,1,10.433333333333334,67.5,0.0,82.33333333333333,136.5,7.066666666666666,10.566666666666666,8.566666666666668,0.0
2024-02-08,izmir-karsiyaka,0,10.1,54.5,0.0,74.0,112.43333333333334,4.666666666666667,6.533333333333334,8.5,0.0
2024-02-08,izmir-kemalpasa,0,7.766666666666667,77.26666666666667,0.0,79.36666666666666,145.73333333333335,3.8666666666666667,3.466666666666667,6.1000000000000005,0.0
2024-02-08,izmir-kinik,0,5.25,37.05,0.0,73.75,78.05000000000001,2.5999999999999996,1.0,2.95,0.0
2024-02-08,izmir-kiraz,0,6.933333333333334,78.56666666666666,0.0,79.26666666666667,93.23333333333333,1.2,1.0,6.7,0.0
2024-02-08,izmir-konak,3,10.200000000000001,55.13333333333333,0.0,75.26666666666667,111.0,4.766666666666667,5.933333333333334,8.566666666666666,0.0
2024-02-08,izmir-menderes,0,8.366666666666665,57.666666666666664,0.0,79.93333333333334,122.13333333333333,4.933333333333334,2.6999999999999997,6.566666666666666,0.0
2024-02-08,izmir-menemen,2,9.1,58.86666666666667,0.0,75.39999999999999,122.56666666666668,4.0,12.733333333333334,7.5,0.0
2024-02-08,izmir-odemis,3,7.066666666666666,85.86666666666667,0.0,71.06666666666666,143.70000000000002,1.7666666666666666,1.0,5.933333333333334,0.0
2024-02-08,izmir-seferihisar,0,10.433333333333334,47.699999999999996,0.0,78.53333333333335,122.63333333333333,8.200000000000001,4.8999999999999995,8.1,0.0
2024-02-08,izmir-tire,0,8.0,83.5,0.0,76.86666666666666,118.7,3.5,1.0,6.433333333333334,0.0
2024-02-08,izmir-torbali,3,8.166666666666666,78.46666666666667,0.0,78.0,105.30000000000001,4.033333333333333,1.0,6.5,0.0
2024-02-08,izmir-urla,0,9.633333333333333,55.63333333333333,0.0,79.3,129.70000000000002,8.366666666666667,6.7,7.3,0.0
2024-02-08,manisa-akhisar,1,6.8999999999999995,64.36666666666666,0.0,70.23333333333333,210.96666666666667,2.8000000000000003,9.766666666666667,4.733333333333333,0.0
2024-02-08,manisa-alasehir,0,6.833333333333333,68.89999999999999,0.0,81.3,200.4,2.5666666666666664,1.0,5.633333333333334,0.0
2024-02-08,manisa-demirci,2,3.0333333333333337,88.39999999999999,0.0,80.7,219.53333333333333,3.1666666666666665,1.0,-0.033333333333333805,0.0
2024-02-08,manisa-golmarmara,0,6.35,60.15,0.0,67.2,224.89999999999998,2.6500000000000004,1.0,4.15,0.0
2024-02-08,manisa-gordes,0,3.266666666666667,80.86666666666666,0.0,80.0,71.5,2.1999999999999997,5.2,1.2000000000000004,0.0
2024-02-08,manisa-kirkagac,0,5.0,56.0,0.0,82.89999999999999,233.6,2.6333333333333333,6.5,2.766666666666667,0.0
2024-02-08,manisa-koprubasi,0,5.199999999999999,39.45,0.0,73.0,58.6,2.05,1.0,3.6499999999999995,0.0
2024-02-08,manisa-salihli,1,7.366666666666667,70.43333333333334,0.0,74.16666666666667,174.20000000000002,2.0,1.0,5.8999999999999995,0.0
2024-02-08,manisa-sarigol,0,6.933333333333334,84.60000000000001,0.0,79.96666666666665,199.9,2.3000000000000003,1.0,6.066666666666666,0.0
2024-02-08,manisa-saruhanli,0,7.033333333333334,70.46666666666667,0.0,73.83333333333333,113.36666666666667,1.7666666666666666,7.2,5.800000000000001,0.0
2024-02-08,manisa-sehzadeler,0,7.733333333333333,67.06666666666666,0.0,78.03333333333333,147.20000000000002,1.9000000000000001,6.766666666666667,6.8,0.0
2024-02-08,manisa-selendi,0,5.833333333333333,78.36666666666667,0.0,75.56666666666666,206.33333333333334,2.3333333333333335,1.0,4.333333333333333,0.0
2024-02-08,manisa-soma,1,5.699999999999999,57.23333333333333,0.0,83.46666666666667,99.39999999999999,2.6333333333333333,6.033333333333334,3.6666666666666665,0.0
2024-02-08,manisa-turgutlu,1,8.766666666666667,78.06666666666666,0.0,71.0,120.30000000000001,2.766666666666667,1.0,7.666666666666667,0.0
2024-02-08,manisa-yunusemre,2,7.8999999999999995,67.39999999999999,0.0,78.10000000000001,149.83333333333334,1.9333333333333333,7.7,6.966666666666668,0.0
2024-02-08,izmir-balcova,0,14.9,73.1,0.0,78.2,151.3,6.3,1.0,14.3,0.0
2024-02-08,izmir-beydag,0,7.066666666666666,60.06666666666666,0.0,83.43333333333334,191.96666666666667,1.5,1.0,6.866666666666666,0.0
2024-02-08,izmir-narlidere,0,8.549999999999999,43.349999999999994,0.0,74.0,86.5,6.0,1.0,6.1,0.0
2024-02-08,izmir-selcuk,0,8.633333333333333,73.60000000000001,0.0,81.76666666666667,118.46666666666665,4.0,1.0,7.3,0.0
2024-02-08,manisa-kula,0,4.8999999999999995,68.96666666666665,0.0,74.10000000000001,225.9,3.9,1.0,2.3333333333333335,0.0
2024-02-08,manisa-ahmetli,0,3.5999999999999996,56.85,0.0,71.05,248.65,2.5,1.0,1.75,0.0
2024-02-09,izmir-aliaga,0,7.566666666666666,41.733333333333334,0.0,77.89999999999999,78.43333333333332,7.8999999999999995,1.0,4.166666666666667,0.0
2024-02-09,izmir-bayindir,1,6.666666666666667,92.06666666666666,0.0,81.89999999999999,79.33333333333333,6.0,1.0,3.3000000000000003,0.0
2024-02-09,izmir-bayrakli,0,7.2,74.1,0.0,79.7,75.66666666666667,5.0,1.0,4.6000000000000005,0.0
2024-02-09,izmir-bergama,3,6.0,66.89999999999999,0.0,77.46666666666667,105.2,5.533333333333334,1.0,2.966666666666667,0.0
2024-02-09,izmir-bornova,3,6.3,78.16666666666667,0.0,81.66666666666667,82.23333333333333,4.933333333333334,1.0,3.5,0.0
2024-02-09,izmir-buca,4,6.6000000000000005,71.43333333333334,0.0,79.10000000000001,182.36666666666667,4.833333333333333,1.0,4.1000000000000005,0.0
2024-02-09,izmir-cesme,3,9.066666666666668,37.13333333333333,0.0,72.5,83.33333333333333,11.799999999999999,1.0,4.833333333333333,0.0
2024-02-09,izmir-cigli,0,3.5,54.6,0.0,73.35,14.65,5.0,1.0,-0.34999999999999987,0.0
2024-02-09,izmir-dikili,0,7.333333333333333,51.0,0.0,77.43333333333334,78.60000000000001,5.033333333333333,1.0,5.233333333333333,0.0
