unique_id,bildirimsiz_sum
2024-02-13-izmir-menderes,11.791376048859345
2024-02-13-izmir-menemen,7.125629112299134
2024-02-13-izmir-odemis,6.93146359422428
2024-02-13-izmir-seferihisar,5.873630438480581
2024-02-13-izmir-tire,6.3232406161710095
2024-02-13-izmir-torbali,6.292083512921739
2024-02-13-izmir-urla,6.253482700009435
2024-02-13-manisa-akhisar,6.4041251921503175
2024-02-13-manisa-alasehir,6.642993868258266
2024-02-13-manisa-demirci,3.8590594917663013
2024-02-13-manisa-golmarmara,3.6298491432312865
2024-02-13-manisa-gordes,5.148110081410995
2024-02-13-manisa-kirkagac,4.034165718645823
2024-02-13-manisa-koprubasi,4.334595784969882
2024-02-13-manisa-salihli,17.47446332107569
2024-02-13-manisa-sarigol,5.144198037287355
2024-02-13-manisa-saruhanli,4.936751293576623
2024-02-13-manisa-sehzadeler,6.050012561488363
2024-02-13-manisa-selendi,4.7678108315498875
2024-02-13-manisa-soma,4.996277826912076
2024-02-13-manisa-turgutlu,5.720427372756672
2024-02-13-manisa-yunusemre,6.369535365414192
2024-02-13-izmir-balcova,4.871259870956431
2024-02-13-izmir-beydag,4.338012124215559
2024-02-13-izmir-narlidere,4.316658718579854
2024-02-13-izmir-selcuk,4.738746631325004
2024-02-13-manisa-kula,4.982785941497575
2024-02-13-manisa-ahmetli,5.603132814055983
2024-02-14-izmir-aliaga,5.279384025346901
2024-02-14-izmir-bayindir,4.990626036265346
2024-02-14-izmir-bayrakli,5.6728360411530945
2024-02-14-izmir-bergama,6.052480624580094
2024-02-14-izmir-bornova,7.997005373189259
2024-02-14-izmir-buca,6.316683928487512
2024-02-14-izmir-cesme,10.501659469978769
2024-02-14-izmir-cigli,4.903291879896469
2024-02-14-izmir-dikili,5.272339517502522
2024-02-14-izmir-foca,5.194020410313202
2024-02-14-izmir-gaziemir,3.9974848107772676
2024-02-14-izmir-guzelbahce,4.0062812882934065
2024-02-14-izmir-karabaglar,5.114395545207872
2024-02-14-izmir-karaburun,5.7764767707673
2024-02-14-izmir-karsiyaka,5.182158813702031
2024-02-14-izmir-kemalpasa,5.759219995760501
2024-02-14-izmir-kinik,3.9696370298171066
2024-02-14-izmir-kiraz,5.366479958373815
2024-02-14-izmir-konak,7.280293057989695
2024-02-14-izmir-menderes,6.943372139140187
2024-02-14-izmir-menemen,6.711188173626608
2024-02-14-izmir-odemis,6.424583881609691
2024-02-14-izmir-seferihisar,5.156140805732984
2024-02-14-izmir-tire,5.7363044972821395
2024-02-14-izmir-torbali,6.6610088247676424
2024-02-14-izmir-urla,6.941988402606638
2024-02-14-manisa-akhisar,6.287679717231198
2024-02-14-manisa-alasehir,6.507995364753373
2024-02-14-manisa-demirci,3.803088250920839
2024-02-14-manisa-golmarmara,3.3804778836029703
2024-02-14-manisa-gordes,4.944012978185568
2024-02-14-manisa-kirkagac,3.961610505427599
2024-02-14-manisa-koprubasi,3.7990065622568086
2024-02-14-manisa-salihli,8.190921893136844
2024-02-14-manisa-sarigol,4.444320504924871
2024-02-14-manisa-saruhanli,5.044833884124763
2024-02-14-manisa-sehzadeler,7.692459453282121
2024-02-14-manisa-selendi,4.85826634919036
2024-02-14-manisa-soma,4.631921379564559
2024-02-14-manisa-turgutlu,6.125421441744149
2024-02-14-manisa-yunusemre,7.694070582622657
2024-02-14-izmir-balcova,4.677272567270767
2024-02-14-izmir-beydag,3.8902563907775694
2024-02-14-izmir-narlidere,4.216330424435287
2024-02-14-izmir-selcuk,4.75026557268908
2024-02-14-manisa-kula,4.230842134835944
2024-02-14-manisa-ahmetli,5.037631574328588
2024-02-15-izmir-aliaga,7.20824125992491
2024-02-15-izmir-bayindir,5.218732557619949
2024-02-15-izmir-bayrakli,6.063312963984848
2024-02-15-izmir-bergama,8.586980988510378
2024-02-15-izmir-bornova,8.316363661260263
2024-02-15-izmir-buca,7.212698292424945
2024-02-15-izmir-cesme,10.77352060480684
2024-02-15-izmir-cigli,5.381093427307754
2024-02-15-izmir-dikili,6.131067195792362
2024-02-15-izmir-foca,5.539294998350706
2024-02-15-izmir-gaziemir,5.204926394990361
2024-02-15-izmir-guzelbahce,6.346472822304618
2024-02-15-izmir-karabaglar,8.745741971455574
2024-02-15-izmir-karaburun,8.40716482102071
2024-02-15-izmir-karsiyaka,7.210016121554994
2024-02-15-izmir-kemalpasa,5.895032026157764
2024-02-15-izmir-kinik,5.461298749181921
2024-02-15-izmir-kiraz,5.639903291950381
2024-02-15-izmir-konak,9.678584493256421
2024-02-15-izmir-menderes,8.451774703116598
2024-02-15-izmir-menemen,8.88531263085631
2024-02-15-izmir-odemis,7.191542442030635
2024-02-15-izmir-seferihisar,6.685590561371884
2024-02-15-izmir-tire,5.840653048655193
2024-02-15-izmir-torbali,7.040539033357917
2024-02-15-izmir-urla,10.580554674555657
2024-02-15-manisa-akhisar,9.40078161507842
2024-02-15-manisa-alasehir,7.316697529759586
2024-02-15-manisa-demirci,4.727187414230383
2024-02-15-manisa-golmarmara,4.455043344206356
2024-02-15-manisa-gordes,5.17256547766453
2024-02-15-manisa-kirkagac,5.464815493767891
2024-02-15-manisa-koprubasi,4.685076526932143
2024-02-15-manisa-salihli,8.759507679564342
2024-02-15-manisa-sarigol,4.863398065047462
2024-02-15-manisa-saruhanli,6.0461132672559135
2024-02-15-manisa-sehzadeler,7.220262546857983
2024-02-15-manisa-selendi,4.475631626990956
2024-02-15-manisa-soma,6.591100029897836
2024-02-15-manisa-turgutlu,6.522500044085431
2024-02-15-manisa-yunusemre,8.357442587115846
2024-02-15-izmir-balcova,5.6850931697273
2024-02-15-izmir-beydag,3.775486537017638
2024-02-15-izmir-narlidere,6.060115509839421
2024-02-15-izmir-selcuk,4.07441578889324
2024-02-15-manisa-kula,5.214252683470681
2024-02-15-manisa-ahmetli,10.666476348735914
2024-02-16-izmir-aliaga,5.342799660517838
2024-02-16-izmir-bayindir,4.841841541402652
2024-02-16-izmir-bayrakli,4.932322441472806
2024-02-16-izmir-bergama,6.524939775625803
2024-02-16-izmir-bornova,7.237620056681538
2024-02-16-izmir-buca,6.7638873141076115
2024-02-16-izmir-cesme,9.538501831013589
2024-02-16-izmir-cigli,4.770162260251515
2024-02-16-izmir-dikili,6.150512118802166
2024-02-16-izmir-foca,5.637527519426818
2024-02-16-izmir-gaziemir,4.248849249110411
2024-02-16-izmir-guzelbahce,4.281546432008641
2024-02-16-izmir-karabaglar,5.169431278491358
2024-02-16-izmir-karaburun,6.363761568882203
2024-02-16-izmir-karsiyaka,5.212162851803273
2024-02-16-izmir-kemalpasa,5.986210153731118
2024-02-16-izmir-kinik,4.704722687657136
2024-02-16-izmir-kiraz,5.098727548449055
2024-02-16-izmir-konak,7.343212918040887
2024-02-16-izmir-menderes,7.677030859071236
2024-02-16-izmir-menemen,7.590343487566583
2024-02-16-izmir-odemis,6.459381169798042
2024-02-16-izmir-seferihisar,4.96711265696735
2024-02-16-izmir-tire,5.6486015310452045
2024-02-16-izmir-torbali,6.044158005019928
2024-02-16-izmir-urla,6.7494266886541
2024-02-16-manisa-akhisar,6.949258676888019
2024-02-16-manisa-alasehir,6.4104223029970875
2024-02-16-manisa-demirci,4.213573278533478
2024-02-16-manisa-golmarmara,3.5284536185333555
2024-02-16-manisa-gordes,4.7448655403666
2024-02-16-manisa-kirkagac,4.48012210430834
2024-02-16-manisa-koprubasi,4.143707018304576
2024-02-16-manisa-salihli,7.811839515085086
2024-02-16-manisa-sarigol,4.480074291652665
2024-02-16-manisa-saruhanli,5.637255556702767
2024-02-16-manisa-sehzadeler,7.128365186369324
2024-02-16-manisa-selendi,4.726508338667228
2024-02-16-manisa-soma,5.069329732589516
2024-02-16-manisa-turgutlu,5.797562241784885
2024-02-16-manisa-yunusemre,7.927253063686106
2024-02-16-izmir-balcova,4.517052197484366
2024-02-16-izmir-beydag,3.629802638016444
2024-02-16-izmir-narlidere,4.191794557957713
2024-02-16-izmir-selcuk,4.07441578889324
2024-02-16-manisa-kula,4.346342607276674
2024-02-16-manisa-ahmetli,5.44820168204119
2024-02-17-izmir-aliaga,5.2039494977573515
2024-02-17-izmir-bayindir,4.841841541402652
2024-02-17-izmir-bayrakli,4.841841541402652
2024-02-17-izmir-bergama,6.182471469516878
2024-02-17-izmir-bornova,7.194299518409445
2024-02-17-izmir-buca,6.186957033571846
2024-02-17-izmir-cesme,9.244511112516811
2024-02-17-izmir-cigli,4.78238523859645
2024-02-17-izmir-dikili,5.2360419057462835
2024-02-17-izmir-foca,4.787569610461309
2024-02-17-izmir-gaziemir,3.855794953811668
2024-02-17-izmir-guzelbahce,3.859287261232701
2024-02-17-izmir-karabaglar,4.888469480086773
2024-02-17-izmir-karaburun,5.131452151507959
2024-02-17-izmir-karsiyaka,5.00973502702227
2024-02-17-izmir-kemalpasa,5.585150127309445
2024-02-17-izmir-kinik,4.112989959436271
2024-02-17-izmir-kiraz,5.098727548449055
2024-02-17-izmir-konak,7.324306674422783
2024-02-17-izmir-menderes,6.922266966207679
2024-02-17-izmir-menemen,6.703624681428256
2024-02-17-izmir-odemis,6.441756618470761
2024-02-17-izmir-seferihisar,5.026112749509535
2024-02-17-izmir-tire,5.6486015310452045
2024-02-17-izmir-torbali,6.006679823226074
2024-02-17-izmir-urla,6.184077480506494
2024-02-17-manisa-akhisar,6.504517471800364
2024-02-17-manisa-alasehir,6.066187852103133
2024-02-17-manisa-demirci,3.7183794244882766
2024-02-17-manisa-golmarmara,3.276948898474529
2024-02-17-manisa-gordes,4.160070562499065
2024-02-17-manisa-kirkagac,3.8660235446182196
2024-02-17-manisa-koprubasi,3.6665710189974385
2024-02-17-manisa-salihli,7.534763182624462
2024-02-17-manisa-sarigol,4.211315656584406
2024-02-17-manisa-saruhanli,4.97691406404781
2024-02-17-manisa-sehzadeler,6.364092186203384
2024-02-17-manisa-selendi,4.285539043143689
2024-02-17-manisa-soma,4.705586448554147
2024-02-17-manisa-turgutlu,5.466027148415541
2024-02-17-manisa-yunusemre,7.680042471686187
2024-02-17-izmir-balcova,4.433864913001462
2024-02-17-izmir-beydag,3.6421535504502285
2024-02-17-izmir-narlidere,3.927965261227238
2024-02-17-izmir-selcuk,4.07441578889324
2024-02-17-manisa-kula,4.212022202728776
2024-02-17-manisa-ahmetli,5.155959275199263
2024-02-18-izmir-aliaga,5.082303897072143
2024-02-18-izmir-bayindir,4.841841541402652
2024-02-18-izmir-bayrakli,4.841841541402652
2024-02-18-izmir-bergama,5.992765524089184
2024-02-18-izmir-bornova,7.194299518409445
2024-02-18-izmir-buca,6.2565540826318164
2024-02-18-izmir-cesme,8.91396942388981
2024-02-18-izmir-cigli,4.771204498444422
2024-02-18-izmir-dikili,5.19347649141151
2024-02-18-izmir-foca,4.908379014856868
2024-02-18-izmir-gaziemir,3.819938068975524
2024-02-18-izmir-guzelbahce,3.874344451960285
2024-02-18-izmir-karabaglar,4.888469480086773
2024-02-18-izmir-karaburun,4.88292254400451
2024-02-18-izmir-karsiyaka,5.00973502702227
2024-02-18-izmir-kemalpasa,5.542584712974672
2024-02-18-izmir-kinik,3.8134810040550042
2024-02-18-izmir-kiraz,5.098727548449055
2024-02-18-izmir-konak,6.968901802620677
2024-02-18-izmir-menderes,6.547076951402828
2024-02-18-izmir-menemen,6.46279413894459
2024-02-18-izmir-odemis,6.553474622145476
2024-02-18-izmir-seferihisar,5.678068867484459
2024-02-18-izmir-tire,5.6486015310452045
2024-02-18-izmir-torbali,6.006679823226074
2024-02-18-izmir-urla,6.30638437105966
2024-02-18-manisa-akhisar,6.168794514264741
2024-02-18-manisa-alasehir,6.0588640618322
2024-02-18-manisa-demirci,3.5882880252834286
2024-02-18-manisa-golmarmara,3.276948898474529
2024-02-18-manisa-gordes,4.3230298191234215
2024-02-18-manisa-kirkagac,3.9061543687520355
2024-02-18-manisa-koprubasi,3.618924372119756
2024-02-18-manisa-salihli,7.49818573195187
2024-02-18-manisa-sarigol,4.18690790647705
2024-02-18-manisa-saruhanli,4.926895419952643
2024-02-18-manisa-sehzadeler,5.957672175570577
2024-02-18-manisa-selendi,4.285539043143689
2024-02-18-manisa-soma,4.552246898307299
2024-02-18-manisa-turgutlu,5.466027148415541
2024-02-18-manisa-yunusemre,7.648136651188808
2024-02-18-izmir-balcova,4.034942403089634
2024-02-18-izmir-beydag,3.3611094192678137
2024-02-18-izmir-narlidere,3.927965261227238
2024-02-18-izmir-selcuk,4.07441578889324
2024-02-18-manisa-kula,3.925690380602103
2024-02-18-manisa-ahmetli,5.052968729550953
2024-02-19-izmir-aliaga,5.082303897072143
2024-02-19-izmir-bayindir,4.841841541402652
2024-02-19-izmir-bayrakli,4.841841541402652
2024-02-19-izmir-bergama,5.902699728128788
2024-02-19-izmir-bornova,7.044558072296168
2024-02-19-izmir-buca,6.186957033571846
2024-02-19-izmir-cesme,8.617710822021406
2024-02-19-izmir-cigli,4.8421091068996605
2024-02-19-izmir-dikili,5.264381099866749
2024-02-19-izmir-foca,4.839218504795471
2024-02-19-izmir-gaziemir,3.855794953811668
2024-02-19-izmir-guzelbahce,3.855794953811668
2024-02-19-izmir-karabaglar,4.9670034537103565
2024-02-19-izmir-karaburun,5.089003322210638
2024-02-19-izmir-karsiyaka,5.00973502702227
2024-02-19-izmir-kemalpasa,5.523788933555477
2024-02-19-izmir-kinik,3.8134810040550042
2024-02-19-izmir-kiraz,5.098727548449055
2024-02-19-izmir-konak,6.846135446084806
2024-02-19-izmir-menderes,6.481009628871556
2024-02-19-izmir-menemen,6.302167866068723
2024-02-19-izmir-odemis,6.553474622145476
2024-02-19-izmir-seferihisar,4.96711265696735
2024-02-19-izmir-tire,5.6486015310452045
2024-02-19-izmir-torbali,6.006679823226074
2024-02-19-izmir-urla,6.225035746451046
2024-02-19-manisa-akhisar,6.118593031096272
2024-02-19-manisa-alasehir,6.113653384324629
2024-02-19-manisa-demirci,3.692438169083549
2024-02-19-manisa-golmarmara,3.276948898474529
2024-02-19-manisa-gordes,4.160070562499065
2024-02-19-manisa-kirkagac,3.512920826268125
2024-02-19-manisa-koprubasi,3.386852646725609
2024-02-19-manisa-salihli,7.4902174157162795
2024-02-19-manisa-sarigol,4.296953815168375
2024-02-19-manisa-saruhanli,4.926895419952643
2024-02-19-manisa-sehzadeler,6.048629347411794
2024-02-19-manisa-selendi,4.874916314863593
2024-02-19-manisa-soma,4.552246898307299
2024-02-19-manisa-turgutlu,5.466027148415541
2024-02-19-manisa-yunusemre,6.386412186166999
2024-02-19-izmir-balcova,4.465708135938016
2024-02-19-izmir-beydag,3.6321592379190912
2024-02-19-izmir-narlidere,3.927965261227238
2024-02-19-izmir-selcuk,4.07441578889324
2024-02-19-manisa-kula,4.1643755558510955
2024-02-19-manisa-ahmetli,5.097933435287521
2024-02-20-izmir-aliaga,5.082303897072143
2024-02-20-izmir-bayindir,4.841841541402652
2024-02-20-izmir-bayrakli,4.931907337363048
2024-02-20-izmir-bergama,5.902699728128788
2024-02-20-izmir-bornova,7.154031688594939
2024-02-20-izmir-buca,6.14668920375734
2024-02-20-izmir-cesme,8.366991744050678
2024-02-20-izmir-cigli,4.8421091068996605
2024-02-20-izmir-dikili,5.19347649141151
2024-02-20-izmir-foca,4.843197102665156
2024-02-20-izmir-gaziemir,3.859287261232701
2024-02-20-izmir-guzelbahce,3.795263121683812
2024-02-20-izmir-karabaglar,4.989320205653005
2024-02-20-izmir-karaburun,4.927605996350504
2024-02-20-izmir-karsiyaka,5.0882690006458535
2024-02-20-izmir-kemalpasa,5.523788933555477
2024-02-20-izmir-kinik,3.8134810040550042
2024-02-20-izmir-kiraz,4.821391593374024
2024-02-20-izmir-konak,6.999160912120514
2024-02-20-izmir-menderes,6.513503358494285
2024-02-20-izmir-menemen,6.4292205460360465
2024-02-20-izmir-odemis,6.553474622145476
2024-02-20-izmir-seferihisar,4.96711265696735
2024-02-20-izmir-tire,5.6486015310452045
2024-02-20-izmir-torbali,6.006679823226074
2024-02-20-izmir-urla,6.078374522041707
2024-02-20-manisa-akhisar,6.0588640618322
2024-02-20-manisa-alasehir,6.113653384324629
2024-02-20-manisa-demirci,3.682325130470063
2024-02-20-manisa-golmarmara,3.3063008802593954
2024-02-20-manisa-gordes,4.160070562499065
2024-02-20-manisa-kirkagac,3.7403725967827994
2024-02-20-manisa-koprubasi,3.386852646725609
2024-02-20-manisa-salihli,7.5267948663888715
2024-02-20-manisa-sarigol,4.18690790647705
2024-02-20-manisa-saruhanli,4.926895419952643
2024-02-20-manisa-sehzadeler,5.938583438720468
2024-02-20-manisa-selendi,4.275426004530202
2024-02-20-manisa-soma,4.534560879900793
2024-02-20-manisa-turgutlu,5.466027148415541
2024-02-20-manisa-yunusemre,7.231061087597373
2024-02-20-izmir-balcova,3.9154931625305323
2024-02-20-izmir-beydag,3.6321592379190912
2024-02-20-izmir-narlidere,3.927965261227238
2024-02-20-izmir-selcuk,4.07441578889324
2024-02-20-manisa-kula,4.1643755558510955
2024-02-20-manisa-ahmetli,5.097933435287521
2024-02-21-izmir-aliaga,5.082303897072143
2024-02-21-izmir-bayindir,4.788368277851456
2024-02-21-izmir-bayrakli,4.788368277851456
2024-02-21-izmir-bergama,5.902699728128788
2024-02-21-izmir-bornova,7.090053411397048
2024-02-21-izmir-buca,6.152477960764081
2024-02-21-izmir-cesme,7.805743076204764
2024-02-21-izmir-cigli,4.771204498444422
2024-02-21-izmir-dikili,5.19347649141151
2024-02-21-izmir-foca,4.8759333309569834
2024-02-21-izmir-gaziemir,3.9822700375247786
2024-02-21-izmir-guzelbahce,3.908476796412508
2024-02-21-izmir-karabaglar,5.049466987410302
2024-02-21-izmir-karaburun,5.000080921404195
2024-02-21-izmir-karsiyaka,5.092198560722217
2024-02-21-izmir-kemalpasa,5.57154596823328
2024-02-21-izmir-kinik,3.837688332658726
2024-02-21-izmir-kiraz,4.821391593374024
2024-02-21-izmir-konak,6.768329800062551
2024-02-21-izmir-menderes,6.473330354639231
2024-02-21-izmir-menemen,6.52917196742852
2024-02-21-izmir-odemis,6.515059701639013
2024-02-21-izmir-seferihisar,5.073577011528149
2024-02-21-izmir-tire,5.588894545379866
2024-02-21-izmir-torbali,5.966383376358559
2024-02-21-izmir-urla,6.006679823226074
2024-02-21-manisa-akhisar,6.0588640618322
2024-02-21-manisa-alasehir,6.0588640618322
2024-02-21-manisa-demirci,3.692438169083549
2024-02-21-manisa-golmarmara,3.2290432907940336
2024-02-21-manisa-gordes,4.160070562499065
2024-02-21-manisa-kirkagac,3.7519829943191634
2024-02-21-manisa-koprubasi,3.618924372119756
2024-02-21-manisa-salihli,8.052840280424379
2024-02-21-manisa-sarigol,4.18690790647705
2024-02-21-manisa-saruhanli,4.926895419952643
2024-02-21-manisa-sehzadeler,6.159785823161888
2024-02-21-manisa-selendi,4.285539043143689
2024-02-21-manisa-soma,4.534560879900793
2024-02-21-manisa-turgutlu,5.466027148415541
2024-02-21-manisa-yunusemre,7.745953920190423
2024-02-21-izmir-balcova,3.921281919537273
2024-02-21-izmir-beydag,3.6085918476819976
2024-02-21-izmir-narlidere,3.927520296119837
2024-02-21-izmir-selcuk,4.014708803227902
2024-02-21-manisa-kula,3.90453068549173
2024-02-21-manisa-ahmetli,5.097933435287521
2024-02-22-izmir-aliaga,5.108962412453505
2024-02-22-izmir-bayindir,4.805739620821425
2024-02-22-izmir-bayrakli,4.841841541402652
2024-02-22-izmir-bergama,5.902699728128788
2024-02-22-izmir-bornova,7.133155881586046
2024-02-22-izmir-buca,6.264603948297067
2024-02-22-izmir-cesme,8.337940826046188
2024-02-22-izmir-cigli,4.771204498444422
2024-02-22-izmir-dikili,5.19347649141151
2024-02-22-izmir-foca,4.8867711760471035
2024-02-22-izmir-gaziemir,3.9009569381161304
2024-02-22-izmir-guzelbahce,3.9009569381161304
2024-02-22-izmir-karabaglar,4.888469480086773
2024-02-22-izmir-karaburun,4.888469480086773
2024-02-22-izmir-karsiyaka,5.00973502702227
2024-02-22-izmir-kemalpasa,5.523788933555477
2024-02-22-izmir-kinik,3.8134810040550042
2024-02-22-izmir-kiraz,4.821391593374024
2024-02-22-izmir-konak,6.939874540923345
2024-02-22-izmir-menderes,6.441405622879519
2024-02-22-izmir-menemen,6.512725517075177
2024-02-22-izmir-odemis,6.553474622145476
2024-02-22-izmir-seferihisar,4.96711265696735
2024-02-22-izmir-tire,5.690584927041716
2024-02-22-izmir-torbali,6.006679823226074
2024-02-22-izmir-urla,6.006679823226074
2024-02-22-manisa-akhisar,6.048751023218713
2024-02-22-manisa-alasehir,6.0588640618322
2024-02-22-manisa-demirci,3.769302979224223
2024-02-22-manisa-golmarmara,3.3063008802593954
2024-02-22-manisa-gordes,4.341085516439859
2024-02-22-manisa-kirkagac,3.741869955705677
2024-02-22-manisa-koprubasi,3.618924372119756
2024-02-22-manisa-salihli,7.4902174157162795
2024-02-22-manisa-sarigol,4.18690790647705
2024-02-22-manisa-saruhanli,4.926895419952643
2024-02-22-manisa-sehzadeler,5.930806375226202
2024-02-22-manisa-selendi,4.285539043143689
2024-02-22-manisa-soma,4.524447841287307
2024-02-22-manisa-turgutlu,5.466027148415541
2024-02-22-manisa-yunusemre,7.472770547139173
2024-02-22-izmir-balcova,3.9154931625305323
2024-02-22-izmir-beydag,3.325302696775381
2024-02-22-izmir-narlidere,3.927965261227238
2024-02-22-izmir-selcuk,4.07441578889324
2024-02-22-manisa-kula,4.010634325719042
2024-02-22-manisa-ahmetli,5.052968729550953
2024-02-23-izmir-aliaga,5.082303897072143
2024-02-23-izmir-bayindir,4.805739620821425
2024-02-23-izmir-bayrakli,4.931907337363048
2024-02-23-izmir-bergama,5.902699728128788
2024-02-23-izmir-bornova,7.164982583159597
2024-02-23-izmir-buca,6.186957033571846
2024-02-23-izmir-cesme,7.908855891180606
2024-02-23-izmir-cigli,4.780788998789802
2024-02-23-izmir-dikili,5.19347649141151
2024-02-23-izmir-foca,4.843197102665156
2024-02-23-izmir-gaziemir,4.318001671652851
2024-02-23-izmir-guzelbahce,4.089840716997019
2024-02-23-izmir-karabaglar,5.047102604118544
2024-02-23-izmir-karaburun,4.976197995663306
2024-02-23-izmir-karsiyaka,5.0974635425988035
2024-02-23-izmir-kemalpasa,5.527784468342832
2024-02-23-izmir-kinik,3.8134810040550042
2024-02-23-izmir-kiraz,4.821391593374024
2024-02-23-izmir-konak,7.4381332511712
2024-02-23-izmir-menderes,6.390259726963046
2024-02-23-izmir-menemen,6.405793855644826
2024-02-23-izmir-odemis,6.568809298438084
2024-02-23-izmir-seferihisar,5.046427973038078
2024-02-23-izmir-tire,5.6486015310452045
2024-02-23-izmir-torbali,6.006679823226074
2024-02-23-izmir-urla,6.225035746451046
2024-02-23-manisa-akhisar,6.0588640618322
2024-02-23-manisa-alasehir,6.0588640618322
2024-02-23-manisa-demirci,3.692438169083549
2024-02-23-manisa-golmarmara,3.3063008802593954
2024-02-23-manisa-gordes,4.1459883854665955
2024-02-23-manisa-kirkagac,3.5427590014834007
2024-02-23-manisa-koprubasi,3.618924372119756
2024-02-23-manisa-salihli,7.5267948663888715
2024-02-23-manisa-sarigol,4.176794867863563
2024-02-23-manisa-saruhanli,4.926895419952643
2024-02-23-manisa-sehzadeler,6.329797603418188
2024-02-23-manisa-selendi,4.275426004530202
2024-02-23-manisa-soma,4.533413517648675
2024-02-23-manisa-turgutlu,5.4559141098020545
2024-02-23-manisa-yunusemre,7.400531760330456
2024-02-23-izmir-balcova,4.014552172828104
2024-02-23-izmir-beydag,3.608703427860443
2024-02-23-izmir-narlidere,3.9480862797642104
2024-02-23-izmir-selcuk,4.07441578889324
2024-02-23-manisa-kula,4.022400908001283
2024-02-23-manisa-ahmetli,5.097933435287521
2024-02-24-izmir-aliaga,5.0976514378484925
2024-02-24-izmir-bayindir,4.895805416781822
2024-02-24-izmir-bayrakli,4.841841541402652
2024-02-24-izmir-bergama,6.0415138166949465
2024-02-24-izmir-bornova,7.124714753345091
2024-02-24-izmir-buca,6.256162820056112
2024-02-24-izmir-cesme,7.575074130545236
2024-02-24-izmir-cigli,4.770662100360473
2024-02-24-izmir-dikili,5.192934093327561
2024-02-24-izmir-foca,4.903134620799336
2024-02-24-izmir-gaziemir,3.9009569381161304
2024-02-24-izmir-guzelbahce,3.859287261232701
2024-02-24-izmir-karabaglar,4.959374088542011
2024-02-24-izmir-karaburun,4.959374088542011
2024-02-24-izmir-karsiyaka,5.00973502702227
2024-02-24-izmir-kemalpasa,5.523788933555477
2024-02-24-izmir-kinik,3.884385612510242
2024-02-24-izmir-kiraz,4.821391593374024
2024-02-24-izmir-konak,6.676150917579714
2024-02-24-izmir-menderes,6.469618655515103
2024-02-24-izmir-menemen,6.5610595682477335
2024-02-24-izmir-odemis,6.441756618470761
2024-02-24-izmir-seferihisar,4.96711265696735
2024-02-24-izmir-tire,5.7279168471159325
2024-02-24-izmir-torbali,6.006679823226074
2024-02-24-izmir-urla,6.078374522041707
2024-02-24-manisa-akhisar,6.113653384324629
2024-02-24-manisa-alasehir,6.048751023218713
2024-02-24-manisa-demirci,3.3971641655697997
2024-02-24-manisa-golmarmara,3.3063008802593954
2024-02-24-manisa-gordes,4.160070562499065
2024-02-24-manisa-kirkagac,3.7519829943191634
2024-02-24-manisa-koprubasi,3.618924372119756
2024-02-24-manisa-salihli,7.4616084811517025
2024-02-24-manisa-sarigol,4.176794867863563
2024-02-24-manisa-saruhanli,4.926895419952643
2024-02-24-manisa-sehzadeler,6.0677180842619025
2024-02-24-manisa-selendi,4.285539043143689
2024-02-24-manisa-soma,4.534560879900793
2024-02-24-manisa-turgutlu,5.432811659838067
2024-02-24-manisa-yunusemre,6.885872940395656
2024-02-24-izmir-balcova,4.568988589578292
2024-02-24-izmir-beydag,3.325302696775381
2024-02-24-izmir-narlidere,4.075138959731534
2024-02-24-izmir-selcuk,4.07441578889324
2024-02-24-manisa-kula,3.90453068549173
2024-02-24-manisa-ahmetli,5.097933435287521
2024-02-25-izmir-aliaga,5.107121350005101
2024-02-25-izmir-bayindir,4.788368277851456
2024-02-25-izmir-bayrakli,4.80466935570806
2024-02-25-izmir-bergama,5.902699728128788
2024-02-25-izmir-bornova,7.110469142940111
2024-02-25-izmir-buca,6.091110844740922
2024-02-25-izmir-cesme,7.107656967813069
2024-02-25-izmir-cigli,5.235397787786362
2024-02-25-izmir-dikili,5.160454489381031
2024-02-25-izmir-foca,4.990538994651394
2024-02-25-izmir-gaziemir,3.9937342786045793
2024-02-25-izmir-guzelbahce,4.226197865394004
2024-02-25-izmir-karabaglar,4.993371422252776
2024-02-25-izmir-karaburun,5.153030801584887
2024-02-25-izmir-karsiyaka,5.076017845614802
2024-02-25-izmir-kemalpasa,5.555483201645748
2024-02-25-izmir-kinik,3.8134810040550042
2024-02-25-izmir-kiraz,4.821391593374024
2024-02-25-izmir-konak,6.60246930347295
2024-02-25-izmir-menderes,6.5069198076250885
2024-02-25-izmir-menemen,6.39866354707127
2024-02-25-izmir-odemis,6.441756618470761
2024-02-25-izmir-seferihisar,5.578360402729547
2024-02-25-izmir-tire,5.678996912962774
2024-02-25-izmir-torbali,6.049093843781769
2024-02-25-izmir-urla,6.164088783500459
2024-02-25-manisa-akhisar,6.048751023218713
2024-02-25-manisa-alasehir,6.0588640618322
2024-02-25-manisa-demirci,3.517727884211833
2024-02-25-manisa-golmarmara,3.3159775717380144
2024-02-25-manisa-gordes,4.148695529943096
2024-02-25-manisa-kirkagac,3.717238103451033
2024-02-25-manisa-koprubasi,3.618924372119756
2024-02-25-manisa-salihli,7.4616084811517025
2024-02-25-manisa-sarigol,4.176794867863563
2024-02-25-manisa-saruhanli,4.888130690587216
2024-02-25-manisa-sehzadeler,6.291032874052761
2024-02-25-manisa-selendi,4.275426004530202
2024-02-25-manisa-soma,4.534560879900793
